Id,LotFrontage,LotArea,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,No. of bathrooms,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,Street_Pave,Alley_Pave,CentralAir_Y,MasVnrType_BrkFace,MasVnrType_Stone,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,BldgType_freq,SaleType_freq,SaleCondition_freq,MSSubClass_freq,MSZoning_freq,Neighborhood_freq,Condition1_freq,Condition2_freq,LotConfig_freq,RoofStyle_freq,RoofMatl_freq,Exterior1st_freq,Exterior2nd_freq,Foundation_freq,Heating_freq,Electrical_freq,GarageType_freq
118,74.0,8536.0,0.0,0.0,0.0,0.0,5.0,5.0,2006.0,2007.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,1125.0,1125.0,1.0,1125.0,0.0,0.0,1125.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,1.5,2007.0,2.0,2.0,430.0,2.0,2.0,0.0,80.0,64.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2007.0,155000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.08356164383561644,0.08561643835616438,0.36712328767123287,0.7883561643835616,0.0684931506849315,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
119,90.0,12376.0,0.0,0.0,0.0,3.0,7.0,5.0,1990.0,1990.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1470.0,5.0,0.0,203.0,1673.0,1.0,1699.0,1523.0,0.0,3222.0,5.0,1.0,1.0,11.0,0.0,2.0,2.0,4.0,1990.0,2.0,3.0,594.0,2.0,2.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2010.0,320000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.04041095890410959,0.863013698630137,0.9897260273972602,0.18013698630136987,0.1958904109589041,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
120,65.0,8461.0,0.0,0.0,0.0,3.0,6.0,5.0,2005.0,2006.0,0.0,1.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,728.0,728.0,0.0,728.0,728.0,0.0,1456.0,3.0,1.0,1.0,8.0,0.0,1.0,1.0,2.5,2005.0,0.0,2.0,390.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2006.0,163990.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.08356164383561644,0.08561643835616438,0.2047945205479452,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
121,69.8,21453.0,1.0,3.0,2.0,7.0,6.0,5.0,1969.0,1969.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,938.0,5.0,0.0,0.0,938.0,0.0,988.0,0.0,0.0,988.0,1.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,1969.0,2.0,2.0,540.0,2.0,2.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,4.0,4.0,0.0,10.0,2006.0,180000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.03972602739726028,0.7883561643835616,0.019178082191780823,0.863013698630137,0.9897260273972602,0.06438356164383562,0.008904109589041096,0.0006849315068493151,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
122,50.0,6060.0,0.0,0.0,0.0,1.0,4.0,5.0,1939.0,1950.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,732.0,732.0,1.0,772.0,351.0,0.0,1123.0,3.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,1979.0,2.0,1.0,264.0,2.0,2.0,1.0,0.0,0.0,140.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,2007.0,100000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.09863013698630137,0.14931506849315068,0.025342465753424658,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.0136986301369863,0.0136986301369863,0.44315068493150683,0.9780821917808219,0.914324880054832,0.28063814358230604
123,75.0,9464.0,0.0,0.0,0.0,0.0,6.0,7.0,1958.0,1958.0,135.0,2.0,1.0,2.0,2.0,3.0,2.0,570.0,5.0,0.0,510.0,1080.0,1.0,1080.0,0.0,0.0,1080.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,1958.0,2.0,1.0,288.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,4.0,0.0,6.0,2008.0,136000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.18013698630136987,0.1958904109589041,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
124,55.0,7892.0,0.0,0.0,0.0,0.0,6.0,5.0,1993.0,1993.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,300.0,5.0,0.0,899.0,1199.0,0.0,1199.0,0.0,0.0,1199.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,2.0,1993.0,1.0,2.0,530.0,2.0,2.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,2008.0,153900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07808219178082192,0.8678082191780822,0.8205479452054795,0.05958904109589041,0.7883561643835616,0.04041095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
125,48.0,17043.0,1.0,0.0,0.0,0.0,6.0,5.0,1979.0,1998.0,0.0,2.0,1.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,1362.0,1362.0,2.0,1586.0,0.0,0.0,1586.0,3.0,1.0,2.0,7.0,0.0,1.0,2.0,2.0,1979.0,2.0,2.0,435.0,2.0,2.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2009.0,181000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.05,0.863013698630137,0.9897260273972602,0.06438356164383562,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
126,60.0,6780.0,0.0,0.0,0.0,1.0,6.0,8.0,1935.0,1982.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,490.0,5.0,0.0,30.0,520.0,1.0,520.0,0.0,234.0,754.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,2.0,1943.2,3.0,0.0,0.0,5.0,5.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2006.0,84500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021232876712328767,0.8678082191780822,0.8205479452054795,0.02054794520547945,0.14931506849315068,0.025342465753424658,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.9780821917808219,0.914324880054832,0.22581580855692535
127,54.4,4928.0,1.0,0.0,0.0,0.0,6.0,5.0,1976.0,1976.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,120.0,5.0,0.0,958.0,1078.0,2.0,958.0,0.0,0.0,958.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,2.0,1977.0,1.0,2.0,440.0,2.0,2.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,2007.0,128000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07808219178082192,0.8678082191780822,0.8205479452054795,0.05958904109589041,0.7883561643835616,0.0061643835616438354,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
128,55.0,4388.0,1.0,1.0,0.0,2.0,5.0,7.0,1930.0,1950.0,0.0,2.0,1.0,2.0,2.0,3.0,4.0,116.0,5.0,0.0,556.0,672.0,0.0,840.0,0.0,0.0,840.0,3.0,1.0,2.0,5.0,0.0,1.0,2.0,1.0,1935.4,3.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2007.0,87000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.00821917808219178,0.14931506849315068,0.0773972602739726,0.05547945205479452,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.01780821917808219,0.13493150684931507,0.1,0.9780821917808219,0.914324880054832,0.3506889050036258
129,69.0,7590.0,0.0,0.0,0.0,3.0,6.0,5.0,1966.0,1966.0,266.0,2.0,2.0,2.0,2.0,3.0,2.0,512.0,5.0,0.0,148.0,660.0,2.0,660.0,688.0,0.0,1348.0,3.0,1.0,2.0,6.0,0.0,1.0,3.0,1.5,1966.0,1.0,2.0,453.0,2.0,2.0,0.0,188.0,108.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2006.0,155000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.1541095890410959,0.013013698630136987,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
130,69.0,8973.0,0.0,0.0,0.0,0.0,5.0,7.0,1958.0,1991.0,85.0,2.0,2.0,2.0,2.0,3.0,3.0,567.0,2.0,28.0,413.0,1008.0,2.0,1053.0,0.0,0.0,1053.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,2.0,1998.0,1.0,2.0,750.0,2.0,2.0,0.0,0.0,80.0,0.0,180.0,0.0,0.0,4.0,3.0,0.0,7.0,2006.0,150000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.06917808219178082,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.06442769019876628,0.00435097897026831
131,88.0,14200.0,0.0,0.0,0.0,3.0,7.0,6.0,1966.0,1966.0,309.0,2.0,2.0,2.0,2.0,3.0,3.0,445.0,5.0,0.0,479.0,924.0,0.0,1216.0,941.0,0.0,2157.0,4.0,1.0,1.0,8.0,0.0,2.0,1.0,2.5,1966.0,0.0,2.0,487.0,2.0,2.0,0.0,105.0,66.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,2006.0,226000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
132,89.2,12224.0,1.0,0.0,0.0,3.0,6.0,5.0,2000.0,2000.0,40.0,1.0,2.0,1.0,2.0,3.0,0.0,695.0,5.0,0.0,297.0,992.0,0.0,1022.0,1032.0,0.0,2054.0,3.0,1.0,1.0,7.0,0.0,1.0,2.0,3.5,2000.0,1.0,2.0,390.0,2.0,2.0,0.0,24.0,48.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2009.0,244000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05410958904109589,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.06381435823060189
133,75.0,7388.0,0.0,0.0,0.0,0.0,5.0,6.0,1959.0,2002.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,405.0,5.0,0.0,658.0,1063.0,1.0,1327.0,0.0,0.0,1327.0,3.0,1.0,1.0,7.0,0.0,0.0,5.0,2.0,1974.0,2.0,2.0,624.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2007.0,150750.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.914324880054832,0.28063814358230604
134,67.2,6853.0,1.0,0.0,0.0,0.0,8.0,5.0,2001.0,2002.0,136.0,1.0,2.0,0.0,2.0,3.0,0.0,1005.0,5.0,0.0,262.0,1267.0,0.0,1296.0,0.0,0.0,1296.0,2.0,1.0,1.0,6.0,0.0,0.0,5.0,3.0,2001.0,0.0,2.0,471.0,2.0,2.0,0.0,192.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2009.0,220000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.026027397260273973,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
135,78.0,10335.0,1.0,0.0,0.0,0.0,5.0,6.0,1968.0,1993.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,570.0,5.0,0.0,891.0,1461.0,1.0,1721.0,0.0,0.0,1721.0,3.0,1.0,2.0,7.0,1.0,1.0,2.0,2.5,1968.0,1.0,2.0,440.0,2.0,2.0,0.0,0.0,96.0,180.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,2006.0,180000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.050684931506849315,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
136,80.0,10400.0,0.0,0.0,0.0,0.0,7.0,6.0,1970.0,1970.0,288.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1304.0,1304.0,1.0,1682.0,0.0,0.0,1682.0,3.0,1.0,2.0,7.0,0.0,1.0,1.0,2.0,1970.0,2.0,2.0,530.0,2.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,2008.0,174000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.05,0.863013698630137,0.9897260273972602,0.7205479452054795,0.1958904109589041,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
137,79.2,10355.0,1.0,0.0,0.0,0.0,5.0,5.0,1967.0,1967.0,196.0,2.0,2.0,2.0,2.0,3.0,2.0,695.0,5.0,0.0,519.0,1214.0,2.0,1214.0,0.0,0.0,1214.0,3.0,1.0,2.0,5.0,0.0,1.0,3.0,2.0,1967.0,1.0,1.0,318.0,2.0,2.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2007.0,143000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.914324880054832,0.630891950688905
138,82.0,11070.0,0.0,0.0,0.0,0.0,7.0,5.0,1988.0,1989.0,70.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1907.0,1907.0,1.0,1959.0,0.0,0.0,1959.0,5.0,2.0,2.0,9.0,0.0,0.0,5.0,3.0,1989.0,2.0,3.0,766.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2006.0,171000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03561643835616438,0.8678082191780822,0.0136986301369863,0.03561643835616438,0.7883561643835616,0.03356164383561644,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.9780821917808219,0.914324880054832,0.00435097897026831
139,73.0,9066.0,1.0,0.0,0.0,3.0,8.0,5.0,1999.0,2000.0,320.0,1.0,2.0,1.0,2.0,2.0,0.0,668.0,5.0,0.0,336.0,1004.0,0.0,1004.0,848.0,0.0,1852.0,3.0,1.0,1.0,7.0,0.0,2.0,2.0,2.5,1999.0,0.0,3.0,660.0,2.0,2.0,0.0,224.0,106.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,2008.0,230000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
140,65.0,15426.0,1.0,0.0,0.0,3.0,6.0,5.0,1997.0,1997.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,821.0,5.0,0.0,107.0,928.0,0.0,928.0,836.0,0.0,1764.0,3.0,1.0,1.0,7.0,0.0,0.0,5.0,3.5,1997.0,1.0,2.0,470.0,2.0,2.0,0.0,276.0,99.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,2009.0,231500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
141,70.0,10500.0,0.0,0.0,0.0,0.0,4.0,5.0,1971.0,1971.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,432.0,5.0,0.0,432.0,864.0,2.0,864.0,0.0,0.0,864.0,3.0,1.0,2.0,5.0,0.0,1.0,4.0,1.0,1954.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2010.0,115000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.003424657534246575,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.03219178082191781,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.9780821917808219,0.914324880054832,0.42073966642494565
142,78.0,11645.0,0.0,0.0,0.0,0.0,7.0,5.0,2005.0,2005.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1300.0,5.0,0.0,434.0,1734.0,0.0,1734.0,0.0,0.0,1734.0,3.0,1.0,1.0,7.0,0.0,0.0,5.0,3.0,2005.0,0.0,2.0,660.0,2.0,2.0,0.0,160.0,24.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2006.0,260000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
143,71.0,8520.0,0.0,0.0,0.0,1.0,5.0,4.0,1952.0,1952.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,507.0,5.0,0.0,403.0,910.0,3.0,910.0,475.0,0.0,1385.0,4.0,1.0,2.0,6.0,0.0,0.0,5.0,2.0,2000.0,2.0,2.0,720.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,2010.0,166000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.09863013698630137,0.7883561643835616,0.1541095890410959,0.03287671232876712,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.03424657534246575,0.13493150684931507,0.43424657534246575,0.9780821917808219,0.914324880054832,0.28063814358230604
144,78.0,10335.0,1.0,0.0,0.0,0.0,7.0,5.0,1999.0,1999.0,183.0,1.0,2.0,1.0,2.0,0.0,0.0,679.0,5.0,0.0,811.0,1490.0,0.0,1501.0,0.0,0.0,1501.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,3.0,1999.0,1.0,2.0,577.0,2.0,2.0,0.0,144.0,29.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2009.0,204000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.630891950688905
145,70.0,9100.0,0.0,0.0,0.0,0.0,5.0,5.0,1963.0,1963.0,336.0,2.0,2.0,2.0,2.0,3.0,3.0,1332.0,5.0,0.0,396.0,1728.0,2.0,1728.0,0.0,0.0,1728.0,6.0,2.0,2.0,10.0,0.0,0.0,5.0,3.0,1963.0,2.0,2.0,504.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,11.0,2006.0,125000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03561643835616438,0.003424657534246575,0.06917808219178082,0.03561643835616438,0.14931506849315068,0.050684931506849315,0.007534246575342466,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.9780821917808219,0.914324880054832,0.28063814358230604
146,24.0,2522.0,0.0,0.0,0.0,3.0,6.0,5.0,2004.0,2006.0,50.0,1.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,970.0,970.0,0.0,970.0,739.0,0.0,1709.0,3.0,1.0,1.0,7.0,4.0,0.0,5.0,2.0,2004.0,2.0,2.0,380.0,2.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2006.0,130000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02945205479452055,0.8678082191780822,0.8205479452054795,0.04315068493150685,0.14931506849315068,0.0684931506849315,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.28063814358230604
147,51.0,6120.0,0.0,0.0,0.0,0.0,5.0,7.0,1931.0,1993.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,209.0,5.0,0.0,506.0,715.0,2.0,875.0,0.0,0.0,875.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,2.0,1931.0,2.0,1.0,180.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,11.0,2009.0,105000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.04726027397260274,0.14931506849315068,0.03972602739726028,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.1,0.9780821917808219,0.06442769019876628,0.28063814358230604
148,77.0,9505.0,1.0,0.0,0.0,3.0,7.0,5.0,2001.0,2001.0,180.0,1.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,884.0,884.0,0.0,884.0,1151.0,0.0,2035.0,3.0,1.0,1.0,8.0,0.0,1.0,1.0,2.5,2001.0,0.0,2.0,434.0,2.0,2.0,0.0,144.0,48.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2010.0,222500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05410958904109589,0.863013698630137,0.9897260273972602,0.06438356164383562,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.06381435823060189
149,63.0,7500.0,0.0,0.0,0.0,0.0,7.0,5.0,2004.0,2005.0,120.0,2.0,2.0,1.0,2.0,3.0,0.0,680.0,5.0,0.0,400.0,1080.0,0.0,1080.0,0.0,0.0,1080.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,2.0,1958.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2008.0,141000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.04041095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.914324880054832,0.5608411892675853
