Id,LotFrontage,LotArea,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,No. of bathrooms,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,Street_Pave,Alley_Pave,CentralAir_Y,MasVnrType_BrkFace,MasVnrType_Stone,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,BldgType_freq,SaleType_freq,SaleCondition_freq,MSSubClass_freq,MSZoning_freq,Neighborhood_freq,Condition1_freq,Condition2_freq,LotConfig_freq,RoofStyle_freq,RoofMatl_freq,Exterior1st_freq,Exterior2nd_freq,Foundation_freq,Heating_freq,Electrical_freq,GarageType_freq
303.0,118.0,13704.0,1.0,0.0,0.0,0.0,7.0,5.0,2001.0,2002.0,150.0,1.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,1541.0,1541.0,0.0,1541.0,0.0,0.0,1541.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,2.0,2001.0,1.0,3.0,843.0,2.0,2.0,0.0,468.0,81.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2006.0,205000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
304.0,70.0,9800.0,0.0,0.0,0.0,0.0,5.0,7.0,1972.0,1972.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,894.0,5.0,0.0,0.0,894.0,2.0,894.0,0.0,0.0,894.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,2.0,1975.0,2.0,2.0,552.0,2.0,2.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,2006.0,149900.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.06917808219178082,0.36712328767123287,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
305.0,87.0,18386.0,0.0,0.0,0.0,4.0,7.0,9.0,1880.0,2002.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1470.0,1470.0,0.0,1675.0,1818.0,0.0,3493.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,3.0,2003.0,2.0,3.0,870.0,2.0,2.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2008.0,295000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.010958904109589041,0.14931506849315068,0.0773972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.04178082191780822,0.0410958904109589,0.1,0.9780821917808219,0.9143835616438356,0.630891950688905
306.0,80.0,10386.0,0.0,0.0,0.0,0.0,8.0,5.0,2004.0,2005.0,246.0,1.0,2.0,1.0,2.0,3.0,0.0,1464.0,5.0,0.0,536.0,2000.0,0.0,2000.0,0.0,0.0,2000.0,3.0,1.0,1.0,8.0,0.0,0.0,5.0,3.0,2004.0,0.0,3.0,888.0,2.0,2.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2007.0,305900.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.10273972602739725,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.04178082191780822,0.0410958904109589,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
307.0,116.0,13474.0,0.0,0.0,0.0,3.0,7.0,5.0,1990.0,1991.0,246.0,1.0,2.0,1.0,2.0,3.0,1.0,700.0,5.0,0.0,0.0,700.0,1.0,1122.0,1121.0,0.0,2243.0,4.0,1.0,1.0,8.0,0.0,1.0,2.0,3.5,1990.0,1.0,3.0,746.0,2.0,2.0,0.0,127.0,44.0,224.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2007.0,225000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.04041095890410959,0.05547945205479452,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
308.0,52.4,7920.0,1.0,0.0,0.0,1.0,6.0,7.0,1920.0,1950.0,0.0,2.0,3.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,319.0,319.0,2.0,1035.0,371.0,0.0,1406.0,3.0,1.0,3.0,6.0,0.0,0.0,5.0,1.0,1955.0,3.0,0.0,0.0,5.0,5.0,2.0,0.0,144.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2008.0,89500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.09863013698630137,0.14931506849315068,0.025342465753424658,0.03287671232876712,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.06438356164383562,0.28063814358230604
309.0,72.8,12342.0,1.0,0.0,0.0,0.0,4.0,5.0,1940.0,1950.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,262.0,5.0,0.0,599.0,861.0,0.0,861.0,0.0,0.0,861.0,1.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,1961.0,2.0,2.0,539.0,2.0,2.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,2009.0,82500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.04726027397260274,0.7883561643835616,0.0684931506849315,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.28063814358230604
310.0,90.0,12378.0,1.0,0.0,0.0,0.0,9.0,5.0,2003.0,2004.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1274.0,5.0,0.0,622.0,1896.0,0.0,1944.0,0.0,0.0,1944.0,3.0,1.0,0.0,8.0,0.0,3.0,0.0,3.0,2003.0,0.0,3.0,708.0,2.0,2.0,0.0,208.0,175.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,11.0,2006.0,360000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.05273972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
311.0,70.0,7685.0,1.0,0.0,0.0,3.0,6.0,5.0,1993.0,1994.0,112.0,2.0,2.0,1.0,2.0,3.0,1.0,518.0,5.0,0.0,179.0,697.0,1.0,697.0,804.0,0.0,1501.0,3.0,1.0,1.0,6.0,0.0,1.0,2.0,2.5,1993.0,0.0,2.0,420.0,2.0,2.0,0.0,190.0,63.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2006.0,165600.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05410958904109589,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
312.0,50.0,8000.0,0.0,0.0,0.0,0.0,6.0,6.0,1948.0,2002.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,680.0,5.0,0.0,292.0,972.0,0.0,972.0,0.0,0.0,972.0,2.0,1.0,2.0,5.0,0.0,1.0,1.0,2.0,1948.0,2.0,1.0,240.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2009.0,132000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.28063814358230604
313.0,65.0,7800.0,0.0,0.0,0.0,1.0,5.0,7.0,1939.0,1950.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,507.0,5.0,0.0,286.0,793.0,2.0,793.0,325.0,0.0,1118.0,3.0,1.0,2.0,5.0,0.0,1.0,1.0,2.0,1939.0,2.0,2.0,410.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,4.0,1.0,0.0,5.0,2006.0,119900.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.021232876712328767,0.8678082191780822,0.8205479452054795,0.02054794520547945,0.14931506849315068,0.0773972602739726,0.03287671232876712,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.28063814358230604
314.0,150.0,215245.0,3.0,3.0,2.0,0.0,7.0,5.0,1965.0,1965.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1236.0,3.0,820.0,80.0,2136.0,2.0,2036.0,0.0,0.0,2036.0,3.0,1.0,2.0,8.0,0.0,2.0,1.0,4.0,1965.0,1.0,2.0,513.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2009.0,375000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.026027397260273973,0.863013698630137,0.9897260273972602,0.7205479452054795,0.1958904109589041,0.9821917808219178,0.03424657534246575,0.017123287671232876,0.43424657534246575,0.012328767123287671,0.9143835616438356,0.630891950688905
315.0,60.0,9600.0,0.0,0.0,0.0,3.0,7.0,7.0,1925.0,1990.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,16.0,5.0,0.0,712.0,728.0,0.0,832.0,809.0,0.0,1641.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,2.0,1925.0,2.0,2.0,546.0,3.0,2.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,2006.0,178000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.0410958904109589,0.14931506849315068,0.0773972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.1,0.9780821917808219,0.9143835616438356,0.28063814358230604
316.0,71.0,7795.0,1.0,0.0,0.0,3.0,7.0,5.0,2004.0,2005.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,425.0,5.0,0.0,291.0,716.0,0.0,716.0,716.0,0.0,1432.0,3.0,1.0,1.0,6.0,0.0,1.0,1.0,3.5,2004.0,0.0,2.0,432.0,2.0,2.0,0.0,100.0,51.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2009.0,188500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05410958904109589,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
317.0,94.0,13005.0,1.0,0.0,0.0,3.0,7.0,7.0,1980.0,1980.0,278.0,1.0,2.0,1.0,2.0,3.0,0.0,692.0,5.0,0.0,153.0,845.0,2.0,1153.0,1200.0,0.0,2353.0,4.0,1.0,0.0,10.0,0.0,1.0,2.0,3.5,1983.0,1.0,2.0,484.0,2.0,2.0,0.0,288.0,195.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2009.0,260000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.04178082191780822,0.0410958904109589,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
318.0,75.0,9000.0,0.0,0.0,0.0,3.0,8.0,5.0,2006.0,2006.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,1088.0,1088.0,0.0,1088.0,871.0,0.0,1959.0,3.0,1.0,1.0,8.0,0.0,1.0,1.0,2.5,2006.0,1.0,3.0,1025.0,2.0,2.0,0.0,208.0,46.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,2007.0,270000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.04452054794520548,0.0589041095890411,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
319.0,90.0,9900.0,0.0,3.0,1.0,3.0,7.0,5.0,1993.0,1993.0,256.0,1.0,2.0,1.0,2.0,0.0,0.0,987.0,5.0,0.0,360.0,1347.0,0.0,1372.0,1274.0,0.0,2646.0,4.0,1.0,1.0,9.0,0.0,1.0,2.0,3.5,1993.0,1.0,3.0,656.0,2.0,2.0,0.0,340.0,60.0,144.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2009.0,260000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.028082191780821917,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
320.0,85.4,14115.0,0.0,0.0,0.0,7.0,7.0,5.0,1980.0,1980.0,225.0,2.0,2.0,1.0,2.0,1.0,0.0,1036.0,5.0,0.0,336.0,1372.0,2.0,1472.0,0.0,0.0,1472.0,3.0,1.0,2.0,6.0,0.0,2.0,2.0,3.0,1980.0,2.0,2.0,588.0,2.0,2.0,0.0,233.0,48.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2009.0,187500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.03972602739726028,0.7883561643835616,0.05,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
321.0,111.0,16259.0,0.0,0.0,0.0,3.0,9.0,5.0,2006.0,2006.0,370.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,5.0,0.0,1249.0,1249.0,0.0,1249.0,1347.0,0.0,2596.0,4.0,1.0,1.0,9.0,0.0,0.0,5.0,3.5,2006.0,1.0,3.0,840.0,2.0,2.0,0.0,240.0,154.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,2006.0,342643.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8356164383561644,0.08356164383561644,0.08561643835616438,0.2047945205479452,0.7883561643835616,0.05273972602739726,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
322.0,99.0,12099.0,1.0,0.0,0.0,3.0,8.0,5.0,2004.0,2004.0,388.0,1.0,2.0,0.0,2.0,1.0,0.0,970.0,5.0,0.0,166.0,1136.0,0.0,1136.0,1332.0,0.0,2468.0,4.0,1.0,1.0,10.0,0.0,1.0,1.0,3.5,2004.0,0.0,3.0,872.0,2.0,2.0,0.0,184.0,154.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2007.0,354000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.05273972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.06381435823060189
323.0,86.0,10380.0,1.0,0.0,0.0,3.0,7.0,5.0,1986.0,1987.0,172.0,1.0,2.0,2.0,2.0,0.0,4.0,28.0,1.0,1474.0,0.0,1502.0,0.0,1553.0,1177.0,0.0,2730.0,4.0,1.0,1.0,8.0,0.0,1.0,2.0,3.5,1987.0,0.0,2.0,576.0,2.0,2.0,0.0,201.0,96.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,2007.0,301000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.2047945205479452,0.7883561643835616,0.04041095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
324.0,49.0,5820.0,0.0,0.0,0.0,0.0,3.0,8.0,1955.0,2005.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,256.0,5.0,0.0,906.0,1162.0,0.0,1163.0,0.0,0.0,1163.0,3.0,1.0,2.0,6.0,0.0,0.0,5.0,2.0,1955.0,2.0,1.0,220.0,3.0,2.0,0.0,142.0,98.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2006.0,126175.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.14931506849315068,0.0773972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
325.0,96.0,11275.0,0.0,0.0,0.0,7.0,7.0,7.0,1967.0,2007.0,300.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,5.0,0.0,710.0,710.0,0.0,1898.0,1080.0,0.0,2978.0,5.0,1.0,1.0,11.0,0.0,1.0,1.0,2.5,1961.0,0.0,2.0,564.0,2.0,2.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,2010.0,242000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.03972602739726028,0.7883561643835616,0.1541095890410959,0.013013698630136987,0.9897260273972602,0.18013698630136987,0.004794520547945206,0.003424657534246575,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.06381435823060189
326.0,50.0,5000.0,0.0,0.0,0.0,2.0,5.0,6.0,1941.0,1950.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,116.0,5.0,0.0,604.0,720.0,4.0,803.0,0.0,0.0,803.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,1941.0,2.0,2.0,360.0,2.0,2.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,2007.0,87000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.00821917808219178,0.14931506849315068,0.025342465753424658,0.007534246575342466,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.9780821917808219,0.018493150684931507,0.28063814358230604
327.0,32.0,10846.0,1.0,0.0,0.0,0.0,8.0,5.0,1993.0,1993.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1619.0,5.0,0.0,100.0,1719.0,0.0,1719.0,0.0,0.0,1719.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,3.5,1993.0,0.0,2.0,473.0,2.0,2.0,0.0,122.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2008.0,324000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07808219178082192,0.0013698630136986301,0.8205479452054795,0.05958904109589041,0.7883561643835616,0.007534246575342466,0.863013698630137,0.9897260273972602,0.06438356164383562,0.7815068493150685,0.9821917808219178,0.03424657534246575,0.017123287671232876,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
328.0,80.0,11600.0,0.0,0.0,0.0,0.0,6.0,5.0,1960.0,1960.0,175.0,2.0,2.0,2.0,2.0,3.0,3.0,565.0,5.0,0.0,818.0,1383.0,2.0,1383.0,0.0,0.0,1383.0,3.0,1.0,2.0,7.0,0.0,0.0,5.0,1.5,1960.0,1.0,1.0,292.0,2.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2006.0,145250.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.1958904109589041,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
329.0,71.6,11888.0,1.0,1.0,0.0,5.0,6.0,6.0,1916.0,1994.0,0.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,844.0,844.0,1.0,1445.0,689.0,0.0,2134.0,5.0,1.0,1.0,10.0,0.0,0.0,5.0,2.0,1930.0,2.0,2.0,441.0,2.0,2.0,0.0,0.0,60.0,268.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2009.0,214500.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.010958904109589041,0.7883561643835616,0.03972602739726028,0.013013698630136987,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.026027397260273973,0.1,0.9780821917808219,0.06438356164383562,0.28063814358230604
330.0,60.0,6402.0,0.0,0.0,0.0,3.0,5.0,5.0,1920.0,1950.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,5.0,0.0,596.0,596.0,2.0,596.0,596.0,0.0,1192.0,3.0,1.0,2.0,6.0,0.0,0.0,5.0,1.0,1920.0,2.0,1.0,189.0,3.0,3.0,2.0,0.0,0.0,137.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,2009.0,78000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.0410958904109589,0.14931506849315068,0.025342465753424658,0.863013698630137,0.9897260273972602,0.18013698630136987,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.026027397260273973,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.28063814358230604
331.0,73.4,10624.0,1.0,0.0,0.0,0.0,5.0,4.0,1964.0,1964.0,84.0,2.0,2.0,2.0,2.0,3.0,0.0,40.0,3.0,264.0,1424.0,1728.0,2.0,1728.0,0.0,0.0,1728.0,6.0,2.0,2.0,10.0,0.0,0.0,5.0,2.5,2002.0,2.0,1.0,352.0,2.0,2.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,11.0,2007.0,119000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03561643835616438,0.8678082191780822,0.8205479452054795,0.03561643835616438,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.28063814358230604
332.0,70.0,8176.0,0.0,0.0,0.0,0.0,5.0,6.0,1958.0,1992.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,846.0,5.0,0.0,210.0,1056.0,3.0,1056.0,0.0,0.0,1056.0,3.0,1.0,2.0,6.0,0.0,0.0,5.0,2.0,1958.0,1.0,1.0,308.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,2007.0,139000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.1541095890410959,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.9780821917808219,0.9143835616438356,0.630891950688905
333.0,85.0,10655.0,1.0,0.0,0.0,0.0,8.0,5.0,2003.0,2004.0,296.0,1.0,2.0,1.0,2.0,3.0,0.0,1124.0,6.0,479.0,1603.0,3206.0,0.0,1629.0,0.0,0.0,1629.0,3.0,1.0,1.0,7.0,0.0,1.0,1.0,3.0,2003.0,1.0,3.0,880.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,2009.0,284000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8356164383561644,0.8678082191780822,0.8205479452054795,0.36712328767123287,0.7883561643835616,0.05273972602739726,0.863013698630137,0.9897260273972602,0.7205479452054795,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
334.0,59.0,8198.0,0.0,0.0,0.0,0.0,7.0,5.0,2004.0,2004.0,146.0,1.0,2.0,1.0,2.0,1.0,0.0,720.0,5.0,0.0,638.0,1358.0,0.0,1358.0,0.0,0.0,1358.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,3.0,2004.0,1.0,2.0,484.0,2.0,2.0,0.0,192.0,30.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,2008.0,207000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07808219178082192,0.8678082191780822,0.8205479452054795,0.05958904109589041,0.14931506849315068,0.05273972602739726,0.863013698630137,0.9897260273972602,0.0027397260273972603,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.9780821917808219,0.9143835616438356,0.630891950688905
